slug,area,latitude,longitude,phone,website,rating,review_count,hero_image,photos
happy-life-care-centre,Taman Negeri,,,,https://www.facebook.com/profile.php?id=100086699064875,4.8,20,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmq0boeKoquWyM2kKnk_0FzYEpqLS-ZKVNHoNNpi4548QMsDtcSENhYsMfbrw4P4XG3pRcErXI-l-uL9qLbq3taF-iTLJQptAoWwiy16znL8VTOGiyE6rBTTy9ZAQqeA74_jSU7A=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmq0boeKoquWyM2kKnk_0FzYEpqLS-ZKVNHoNNpi4548QMsDtcSENhYsMfbrw4P4XG3pRcErXI-l-uL9qLbq3taF-iTLJQptAoWwiy16znL8VTOGiyE6rBTTy9ZAQqeA74_jSU7A=w408-h306-k-no|https://lh3.googleusercontent.com/p/AF1QipN7CQFeJT9yj1kGetWUDpQF6-xuDpWoCw23DAlx=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEP3iFJcHerN3dc4pqFOn5APYE7Z_123aLN3NneUYYP4LbMx8h_8skR2QUdF08PHxZ0rE07PNsojaoBlbPxHd8jdscXtG-JwOZCEqyF9BGgPupkrp7h1tC9NE0NzBfx8WRZsNRC=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0JxcPMTJ1Dr7uRldq1LzGmrQYMKI_ecuBSBD4iiqybL-t8vf55ifzFcSQTpFGKn6glABzwWY4P96cscDwnZkZ0sgRWME-REN7EjJtoSLbp-lukehSSAe8kNaZNObFzeOdQ2M=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVJguXBxueghtFyGDzfgSyNHRFyiRBieRzuWAxeB7STI2DQeG2w5Bvu7evWC64d92fUFRgGmkPqeD7-op2v952HOWLjciZBVGIXZnjFxzpjdmWWh8VMUI11hOA-EUDUcXsqbpz=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhH_6iiZkHPlC0OnsobY6wGrnSSj1PfLYXT70vS8xK5A_fBx1RyHbVctYSicwgoceV3hVEVuMSCXP5Cg0MzLd1ztN2ybKrUXCa8tySKJwY228G2cQcSwBi26pykrUj3qCPpA44ow=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAqppcZ3f_e1kEaJa1IRItNXiUkTzJI6AXajolEDKBJcBXug5xj_kdEI98ZGWkzykVEslASIRUGiEVIVNGXdPvHTp41Vjb3gU3-8QsE6NH_vTqfj5PjhVdLchp68S7Hyn5e31_=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmitQqgCh4mGSzQfYntX_dz97B9wifyc-Hy-UlkCCT09chUm7vNOI7s-JOL8w1EREID5Pqi1w-pHhyYYMLymZg7LJLwZQik75LUxD9ZS06lI3Gdyz8Gsk6ZHncLGvIQreldCv2=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBzQv0ssU_qzLpt2Qo5osBLFRbk9pNAZZh-LJ5o4mv1nFrb3SEAVu7W_JJNcOmEJLBF9eaiuPCuq1QUOIkuOB-quIj5b1OZBPEXJa2iXfvZUJQIGqmsS2Y3mNpnP_57XQ3acPf_w=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEMiuWfuNqUP4T0xu3X6qH3Ceq8zSjvAWvZUbXYLzd5gvniEEZ_iZXISxXE-WJoNNWO6Oz3_AC0pWc9Blsl35fc1B-o94pIPEgAYxMUNxt_8PDL3MSSQud_pQSwaQ1ADhcDFa4=w1920-h1080-k-no
leisure-health-care-centre-sdn-bhd,Taman Kota Permai,,,,,5,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfUtjNLcYqJAdEtG9P2gq9dmN9-U9ICtmfhijHBK1glVdvmpEiyVWAyCCDp5Jd2K6smy5fy8OaKN0L0xb8-fzPhrhVAdccqccu6OV9qQm5DTcr6JsqKJmF5nREWuAu0iHoS1CgRwVMbZU=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfUtjNLcYqJAdEtG9P2gq9dmN9-U9ICtmfhijHBK1glVdvmpEiyVWAyCCDp5Jd2K6smy5fy8OaKN0L0xb8-fzPhrhVAdccqccu6OV9qQm5DTcr6JsqKJmF5nREWuAu0iHoS1CgRwVMbZU=w426-h240-k-no|https://lh3.googleusercontent.com/p/AF1QipO5AF32UM78qXjUOIHlSiLcV8YxT8YpKD0N9320=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEj2_XQvIavbJkOuYhx2DdA8i7dXFWQHm3I2-UbdqqdDoWfKdxdq6urZOpWosWQzh-KeLBK9ciJt8NESUBBueU91XB_odUBHxtXNGysjc1q5TxORSvdZng9dRmc5x2EKh3SS6x6=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJOm8LbZNzwiSS5RKUOG2QfXAHHrX787GIkY9-w75ys7O3OgOTfHk_joYCCDdq7BGAlXRPx2PsEAphWKi428zNESIoT2B_8xKq_yL5jByCi1ITEQldK-hNJvm29N90TAMQlM-n=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EW9hc5kmuCy6ntWieIvC-g&cb_client=lu.gallery.gps&w=160&h=106&yaw=133.91193&pitch=0&thumbfov=100
lecadia-prima-care-centre-sdn-bhd,Pudu,,,,http://www.lecadia.com/index.php,3.8,131,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOf_ZH5824EvCkYu9-heXpldyBEg90E6-zjr8zPIcNcL0Q1M8xbFhFfcM0TI6tZy_EEKjme90_rVlyPzqJHN5svW8O8EurS0ucqnmgnGk2wlcV7ythFSuDlgbUaFqKkyI-tjoocg=w408-h544-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOf_ZH5824EvCkYu9-heXpldyBEg90E6-zjr8zPIcNcL0Q1M8xbFhFfcM0TI6tZy_EEKjme90_rVlyPzqJHN5svW8O8EurS0ucqnmgnGk2wlcV7ythFSuDlgbUaFqKkyI-tjoocg=w408-h544-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOf_ZH5824EvCkYu9-heXpldyBEg90E6-zjr8zPIcNcL0Q1M8xbFhFfcM0TI6tZy_EEKjme90_rVlyPzqJHN5svW8O8EurS0ucqnmgnGk2wlcV7ythFSuDlgbUaFqKkyI-tjoocg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNjpsR2_PfqmeqEpf83aho6l_5xyB5_99FF3acGwplxq5B5BELGH8okWHp24vL3TAxzRz9SSL1Muz6pYYXXiPpAVrEBknw31qlGegRwglzBLgiT3gPrwPoMo3UjuQ-kYifQRY=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_7JYMyDsgKF-r1bWZUG2Uv22iygvU_A3fNN1uwdsiOsY23Ap-Zmy0YjTl6SnllSHYlG06Tr8mNUSeZIi7UIbtTjI7TUYmg3mk7EtJc3U5PRoffBCdW6gt2bkXkWU6nF_Izism=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKeDKbEP9vMRQOtOBkkvXjlsy49imatvK9-on20uZS-U1qYZMEcqESQK3FCDbWb0rIoqYeDHDvcu30VxLFj2mQIA_CMney6Jy0boKLNSK_SJvdwDoqHGmf0f7G9or3xHiWc7g6=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhgUxo_aL1YVI-IIlr4T1YfQiLvjQOeu3FF-3pE9Pr7DOkPkPrkMDoxgC61eiwqKdheLXtulowOyPRO1EsVBqwsMNT2ABVq_ujIumTeby80tO-I9RL619TvhYcj3_kNgkhmuhrsw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLjwa24we2mZqqmaPUwxu8xy5gO9RXOgHCW2nySA4LWsvWyPfCaw7afkpGCippZ02rtyJtrUIN1Lljz2kbnDVgy0nc9EQVitPG5UWxKyzsKb0uzLZ7pUwVqPD_Fy36MXaABnFH=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFoS66UojLL0_Co31K9E2A_ZQ2RnEVAtfSt1I-741Lne_ANuRvUSafXnm9qTEIlCDYb5l4FzSPE7_xjIZfrOmM9fTDjn0l2bXLxYX9PWhAX1npjK-Xh9-eA6pa4VeeQRneA08uo=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKc1Ar58ffPJ_JH9_tRsDmCne0zNHW3ZlxUOZWJLIhDwZPS8DYHGMAnt6SeNilWAGp907N9VgXZLp7uK7CFrj4_C8dGq2s1PuS1kOyJjGhcTHCYl22i8RfHs5G3tIzLyJ3R3qICA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkT5X2wZVm8_GjXd3Woe_vCi03AADVyVnlwy-WaICnIEs3wfF7jGliTM2KAOhrzxxP391J1eFSeayxxj5oRandQK2ctogHXYKArknOGgRn3752ro7iDLhYuKBiNEXIG-KgDghH=w1920-h1080-k-no
hpy-old-folk-care-centre,Taman Ayer Panas,,,,,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6l0LKC9CVMYklGxt25dZXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.00821&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6l0LKC9CVMYklGxt25dZXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.00821&pitch=0&thumbfov=100
light-divine-old-folks-care-centre,Sitiawan,,,,https://www.facebook.com/lightdivineoldfolkshome/,4.7,6,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIcezZmbYk_GBNrAZoB-7jh7YcxT-6-QUc3uL8G9yb0ojGvblS0yGMi1EMsICHT-BvIZC-PJCXOGAggI7i0kyZoPKbhBWvuYVfJrlRM99LIM1xY4aLNBKBqiqyC5fiYF1r0w4mmg=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIcezZmbYk_GBNrAZoB-7jh7YcxT-6-QUc3uL8G9yb0ojGvblS0yGMi1EMsICHT-BvIZC-PJCXOGAggI7i0kyZoPKbhBWvuYVfJrlRM99LIM1xY4aLNBKBqiqyC5fiYF1r0w4mmg=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIcezZmbYk_GBNrAZoB-7jh7YcxT-6-QUc3uL8G9yb0ojGvblS0yGMi1EMsICHT-BvIZC-PJCXOGAggI7i0kyZoPKbhBWvuYVfJrlRM99LIM1xY4aLNBKBqiqyC5fiYF1r0w4mmg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBpXqP188sxV_d5XG7y1cH1d1inMaHz2n1yl1_4_aTL7yTUvpW0Ddyjx-pelL_ABNPhAmvf6owJyFvgQwIMubo06U3iGmwqvLEMGibFL1urjO4ifaxhDts6fz-7yG6aSxpDR0aWQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvdVaocJjSm79PcXwPJt2hTkkjYWBBiYYIdrY0hJIqw-AHcSlzStjAl-9Ol3wTVDQfnCPMMh6nhkzt33X1IHS2f8hYuU2R9rLZZdQtKBZyU762h2vLXQJ28jEzNGF8xg4XiR7zCw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZu0BySiVvvOoOzb7eiXkrbB2_ggmVcZUe7_i4bE3FqOA_GYnPoCDADMfPQzq_1NsO9-TCIFVjQo58AHrnS2FWZixDy3onF26jhlzSAiGq8pjqX4R0ABZ9NIbt4E-43CYCbHMD7Q=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJFYnDk5x7JmtMIE_Xxf3JOuvh8ShTeoGcKs7zozyCMyE5cBu-GgP6ybxYEPiOJwmzRk39tRugqwNBwhzBGviTaNEImAsViG94BxYmx4kHoxQXrFFv9af4n6MfMfh1mz0sfuML=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwK3XxnJX8ZPc8VuQzcL2pYQ2kfwMuZ8tOjyZDxX-4iT5NtYl9F3EbpKX88OwIUoQAczyLVZ6tX9Bd9RfUXWrxzTmOJDhry9kG0va9jztfcHy_XzjceJfP-HWfGMaTdTVssfU=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJIa_npU0G6tVp1Jib7ynonegsKRhVxn5N2cy4YwGhw4dfMp7vnSyYZi7_uJomMww3IpupvH7KlbBZC-ZHI8hTGRkAlxbL-SZWZ-hqCmnT-bF4E1sgCYuGGBukRVt9we2QW-qd=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFt5xu6CANKPbtoYyKXYyAOlFHDZp1X5MptGKKbmYxEgbfAzEwFfpR146A-h7aRycwbl57ybcJtyUT0ADZnWnnqjMMN0wH-yfL6idAoo6mCLLMBjzbWb6su9ejhuIlXtVsqQ_lK=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGvAJ3IzoxuXqXchF2HbR9zqApFEll0kuVtCUVrHgzMzEIDcabuk0pHSPv8d_fr9ZiorswXZPdYr7LJeVBAaGEe2KPaq6VprF6DcxrZhXbFK3ekx5lcQBjtFen1BoapJmfc4Kp=w1920-h1080-k-no
joyhaven-senior-care-centre,Section 12,,,,,3,5,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGABkImQybzKLMEOVdr_qnKep91gGyaZ2QAE3aOpY2frA53C5THXKopvTK-6NujVUGhykoJcsnE3jQMHO0rjmmLr7mntozK3qevJsDYZsl7JNi14juQdSahLKT7_8JwvPGCXID1z33O4nd8=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGABkImQybzKLMEOVdr_qnKep91gGyaZ2QAE3aOpY2frA53C5THXKopvTK-6NujVUGhykoJcsnE3jQMHO0rjmmLr7mntozK3qevJsDYZsl7JNi14juQdSahLKT7_8JwvPGCXID1z33O4nd8=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGABkImQybzKLMEOVdr_qnKep91gGyaZ2QAE3aOpY2frA53C5THXKopvTK-6NujVUGhykoJcsnE3jQMHO0rjmmLr7mntozK3qevJsDYZsl7JNi14juQdSahLKT7_8JwvPGCXID1z33O4nd8=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2Oyjv5FE_Wa45Kki01FUkRi1a6HCGCoT5JYPfcPGe3EJDvh2CFcY_BaI47jeIvrvQP3dGFkgEnp3zGXtstd6XPtztsuJnx3rLRBDW6UWJ92X1TL7y-CI_BGwXrBanetT_PsjaEH6GvzU=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9cpaoUkJPOSMnTUqhIF-bg&cb_client=lu.gallery.gps&w=160&h=106&yaw=318.16357&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEio6d714CUKmRRRiacdf2NviMesk36joa-FhtS7S9RKkHUzadUaGSzmAuXMaN3rDUC2zlQEkJHlDqqReOd1A7quOIpKQbeYA46vG74Gbdz13gndT3tDMbnJWIeSpUoNVzdCJDKpg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-2GbLAyO3P2E4_oAEGtvCUwcEGX0_zXrtAyn5TeOyD5BCXOWvS03fiv-tPfHb9KxpgiMQ3-Wnho69P-nLBvKxwjXSSaNCVIU5MmtXL_UuwyH9g7BawoLQeyQOpaLH_nXaOaWV=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZinBTgVWu-DOt5hYx2FL_-iLig0OyFsoFGeRRd8QM7zhOoUvmZlTBrWOXRptfQD67KL8ATEbPBhaufn1YOagv9vpDHBPFH75WT-9fmZfVoFq8Udhv2zMMPe0Pu_d2uWaTij4Sd7tNgPgp=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwwYeSWw-5HbqfhXmM7wPEBke5KHXUgr5UxaBj1nxHK6wleBGjbp_o6sQOJQWPDsGmH2I4lLC-mbQKKXAFTSBzXnqqd_pDohjlr0NztpPI3DHt7MOdlkaohlXttuTCEIduD5TRxmkqf58=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoOrPiA88dYjpUgYOrXuB1HQQyxXWCqs0XY8q7LikgmmxlY8Xx-6Xt13xsnu6ekDA49jNGIqorQF-IHv8nuKSp53DMcjEIISr-mGcLiQIXvU8Y375GtcyDeNDwy3QblRFrVLOUXXHjXCQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIXO3ucdfqeJDtNxjq9LubMs9l0tQywWKcnlGo9EW-dcpx1SmmEolAj2hoYQSTxjQYUCarDDD7nQZAdpgpqo7uilgtOKEWkp4b95wZ187IFXaPsSgmQQJoO6kQbhNoVyvLd0s1CT-vUPOX=w1920-h1080-k-no
komune-care-cheras,,3.1005338,101.7181721,,,4.6,20,,
happy-old-folk-care-centre,Taman Million,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OkioCx_9X0_E4s_9ybRfew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.50836&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OkioCx_9X0_E4s_9ybRfew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.50836&pitch=0&thumbfov=100
huaider-care-centre,Kampung Baru Balakong,,,,https://www.huaider.com/,4.1,9,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJTg5zX_bXM-GZYz_RaCj36Ufjij2nXKd6kJu1Vre6NxE0t5BXtDRdjE9YzcDih_fD_jEt1XWv6k3aeXt0keFYMHCDuVZ_v0qxpnVtHo1DEPNCjNXY0sZIMrEqjISRqRalpriR=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJTg5zX_bXM-GZYz_RaCj36Ufjij2nXKd6kJu1Vre6NxE0t5BXtDRdjE9YzcDih_fD_jEt1XWv6k3aeXt0keFYMHCDuVZ_v0qxpnVtHo1DEPNCjNXY0sZIMrEqjISRqRalpriR=w408-h306-k-no|https://lh3.googleusercontent.com/p/AF1QipOFVBSaDKgY53K1BPP1tS2F4iLBmVWu8PeTXMcT=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPPvh-LwWgSP4FQ_GWv7Hh4FomvBhi0sAsfPntn=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMVfDHcNo4paxbAs4oSwIRa7vrqyC67wcStcNYO=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMDDBfuLZo2-fC4_iuiMNgV3tCWg2QIKolxwVfK=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fGoIZTupEFA550r5Rn9SRg&cb_client=lu.gallery.gps&w=160&h=106&yaw=133.78395&pitch=0&thumbfov=100
leisure-ville-care-centre,GREENTOWN,,,,https://www.facebook.com/profile.php?id=61564326563866&mibextid=LQQJ4d,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-i8wLnuTaCQR2kAgSXLpqozZ-8cVKfPdv-dAGcbNQZxQ-B690lJ8Jg5FKy2RbdAU1Kr4QwduWy3zQwo0d3SqZ3YWON-PccTDqLY0-RKb3YziDV8OiDjewWuWzDsUcwM7jcO4J=w408-h929-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-i8wLnuTaCQR2kAgSXLpqozZ-8cVKfPdv-dAGcbNQZxQ-B690lJ8Jg5FKy2RbdAU1Kr4QwduWy3zQwo0d3SqZ3YWON-PccTDqLY0-RKb3YziDV8OiDjewWuWzDsUcwM7jcO4J=w408-h929-k-no|https://lh3.googleusercontent.com/p/AF1QipOhULzdmXiJQp6O58r5zmqWCmF2d-2XBv-ScBtl=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1HeolcaaFVSZMAuxq7uuHw&cb_client=lu.gallery.gps&w=160&h=106&yaw=336.5714&pitch=0&thumbfov=100
little-sisters-of-the-poor,Taman David Chen,,,,https://m.facebook.com/pages/Little-Sisters-Of-The-Poor/198350783550224,4.7,15,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgJRjtSkUQwZFLhybyHl4IEAO5xzSgYJP2cC82ZoicqZAZ5uml8xeNHrGeOlBeW6V2ZjUFfVyuNndOR3CbFZ-ZvyxFtiULQQGS84x-J7VBq7G4HGonAljYXeGkctRuRTyvdhFNJg=w408-h544-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgJRjtSkUQwZFLhybyHl4IEAO5xzSgYJP2cC82ZoicqZAZ5uml8xeNHrGeOlBeW6V2ZjUFfVyuNndOR3CbFZ-ZvyxFtiULQQGS84x-J7VBq7G4HGonAljYXeGkctRuRTyvdhFNJg=w408-h544-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgJRjtSkUQwZFLhybyHl4IEAO5xzSgYJP2cC82ZoicqZAZ5uml8xeNHrGeOlBeW6V2ZjUFfVyuNndOR3CbFZ-ZvyxFtiULQQGS84x-J7VBq7G4HGonAljYXeGkctRuRTyvdhFNJg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLognGZU42gMNKNl_YIP4pmXB1IlWhE1T0_9ZOm7StUFrHhyM0vga85CXgddp-Acv0IQHgeiguserOUpR_fz7t_b-Y3yhJEpFtqjxxtwau03o_-9sNtBOimh_Cs65OTuymubTk=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FqVPQPwIMnEh0r0zv2CwNQ&cb_client=lu.gallery.gps&w=160&h=106&yaw=243.80873&pitch=0&thumbfov=100
my-comfort-home-care-centre,Seksyen 17,,,,https://www.mycomforthomecarecentre.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EtHCV7BMhYeX8NLeOYUtfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.33054&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EtHCV7BMhYeX8NLeOYUtfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.33054&pitch=0&thumbfov=100|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EtHCV7BMhYeX8NLeOYUtfw&cb_client=lu.gallery.gps&w=160&h=106&yaw=252.33054&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/p/AF1QipM6kjXC8hq1TLIMDmeZJ3UJrxJXL-Lz_LI-QTQx=w1920-h1080-k-no
madam-yap-care-centre,Taman Sejahtera,,,,,5,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHTY1rg5b_Q34rn3EOpLrD_9NMHGGCZ7Bs3yr5ftnLjoyYaiz4t1l6ltK5FEXTM1rlUWdr_dY8SIkx5gmFXs_LsG90LqOl3Rcf07F-_bfHoYfibTvLGH-nulA4UneXOF6ELgmRmg=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHTY1rg5b_Q34rn3EOpLrD_9NMHGGCZ7Bs3yr5ftnLjoyYaiz4t1l6ltK5FEXTM1rlUWdr_dY8SIkx5gmFXs_LsG90LqOl3Rcf07F-_bfHoYfibTvLGH-nulA4UneXOF6ELgmRmg=w426-h240-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHTY1rg5b_Q34rn3EOpLrD_9NMHGGCZ7Bs3yr5ftnLjoyYaiz4t1l6ltK5FEXTM1rlUWdr_dY8SIkx5gmFXs_LsG90LqOl3Rcf07F-_bfHoYfibTvLGH-nulA4UneXOF6ELgmRmg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1g6-_N_cN9-BOywX3x68aEdxnu9Tk_MdyZT9GJpqy5Tg66onU1l9RydjAJVoZ0jOIl5eUKLn7M4SJUSD8gJD53-jIkJisyp2K4j-W8JSN-pD9ID9rKyOo6ciKsTqufuHX8ckN=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fi9YnJ55nUKuyklD_SYRyw&cb_client=lu.gallery.gps&w=160&h=106&yaw=24.199825&pitch=0&thumbfov=100
love-and-care-care-centre,Taman Ampang Utama,,,,https://love-carevillage.com/,5,7,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbCZxpZstaMqNF2p3ziGBRS9OWoVUMTVhg3e82qGBziFqJi6H095SNWZySqUjYemoGtKflPQoRwLosz4x5qY2_S__PYs4IxzlghHlT90v6-nUuX1PYv2O1OA_zFMDYFIxkXVAM=w425-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbCZxpZstaMqNF2p3ziGBRS9OWoVUMTVhg3e82qGBziFqJi6H095SNWZySqUjYemoGtKflPQoRwLosz4x5qY2_S__PYs4IxzlghHlT90v6-nUuX1PYv2O1OA_zFMDYFIxkXVAM=w425-h240-k-no|https://lh3.googleusercontent.com/p/AF1QipOsHN21h0l3zzPzNkHkKhDi9ioRPbC6_LK3NJVg=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipP5UkixbekPf0ZiqTBA0VekxJsG5aoCxxpcXhwJ=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMtY57Mwb3zm09ddvRNabIgy0EMCJOiYM6IM31b=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipOn3ToSV5AS_H3e5Q8g3sjMStVv7GKKD1GdZneR=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMpKH22YI-8VClqzvsw3MqCuY8SLrZVEFKK-gGV=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPAensMGKNnXUO4ilMnYxe8osdLpmWApRx7DUHu=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNX_5ZoKOQIMl8AStsYYbQedCHvWvWsQylov_Bv=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEW_Ig7lQaGD8V0ZTWO2TweGbwDFyKLJY2DRFuIWOoKRB6e6ilXXQKEeeEdBKZvvEFBxoGjLdLclIa-kKfRcmWnWOPMAyVghvL_8aAinkWy3PgD19PoLXt3LirdVMwiyeOOAAnC=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMpiJOZ7BhgJH3H4YWTAzyYDWwaLcvcpFg664_k=w1920-h1080-k-no
